input,instruction,output
"Berdasarkan RKP 2025 bagaimana peningkatan peran distrik dan kampung dilakukan adalah melalui perluasan jangkauan pelayanan publik di bidang administrasi pemerintahan, kesehatan, dan pendidikan, terutama pada orang asli papua.",Bagaimana peningkatan peran distrik dan kampung dilakukan?,"Melalui perluasan jangkauan pelayanan publik di bidang administrasi pemerintahan, kesehatan, dan pendidikan, terutama pada orang asli Papua"
Berdasarkan RKP 2025 bagaimana penyusunan regulasi terkait pengakuan dan perlindungan hukum dilakukan adalah dengan mempercepat penyusunan regulasi terkait masyarakat adat dan tanah adat/ulayat.,Bagaimana penyusunan regulasi terkait pengakuan dan perlindungan hukum dilakukan?,Dengan mempercepat penyusunan regulasi terkait masyarakat adat dan tanah adat/ulayat
"Berdasarkan RKP 2025 apa fokus prioritas nasional 8 di provinsi papua barat daya adalah memperkuat penyelarasan kehidupan yang harmonis dengan lingkungan alam dan budaya, peningkatan toleransi antar umat beragama untuk mencapai masyarakat yang adil dan makmur.",Apa fokus Prioritas Nasional 8 di Provinsi Papua Barat Daya?,"Memperkuat penyelarasan kehidupan yang harmonis dengan lingkungan alam dan budaya, peningkatan toleransi antar umat beragama untuk mencapai masyarakat yang adil dan makmur"
"Berdasarkan RKP 2025 berapa target laju pertumbuhan ekonomi (lpe) di provinsi bengkulu pada 2025 adalah 4,55% - 4,86%.",Berapa target Laju Pertumbuhan Ekonomi (LPE) di Provinsi Bengkulu pada 2025?,"4,55% - 4,86%"
"Berdasarkan RKP 2025 berapa target persentase kemiskinan di provinsi bengkulu pada 2025 adalah 13,1% - 13,6%.",Berapa target persentase kemiskinan di Provinsi Bengkulu pada 2025?,"13,1% - 13,6%"
"Berdasarkan RKP 2025 berapa target tingkat pengangguran terbuka (tpt) di provinsi bengkulu pada 2025 adalah 3,30% - 3,41%.",Berapa target Tingkat Pengangguran Terbuka (TPT) di Provinsi Bengkulu pada 2025?,"3,30% - 3,41%"
"Berdasarkan RKP 2025 berapa target indeks modal manusia (imm) di provinsi bengkulu pada 2025 adalah 0,53.",Berapa target Indeks Modal Manusia (IMM) di Provinsi Bengkulu pada 2025?,"0,53"
"Berdasarkan RKP 2025 berapa target rasio gini di provinsi bengkulu pada 2025 adalah 0,327 - 0,332.",Berapa target Rasio Gini di Provinsi Bengkulu pada 2025?,"0,327 - 0,332"
"Berdasarkan RKP 2025 berapa target intensitas emisi gas rumah kaca (grk) di provinsi bengkulu pada 2025 adalah 57,74.",Berapa target Intensitas Emisi Gas Rumah Kaca (GRK) di Provinsi Bengkulu pada 2025?,"57,74"
"Berdasarkan RKP 2025 apa fokus prioritas nasional 1 di provinsi bengkulu adalah memperkokoh ideologi pancasila, demokrasi, dan hak asasi manusia (ham).",Apa fokus Prioritas Nasional 1 di Provinsi Bengkulu?,"Memperkokoh ideologi Pancasila, demokrasi, dan hak asasi manusia (HAM)"
"Berdasarkan RKP 2025 bagaimana cara memperkuat kebebasan masyarakat sipil di provinsi bengkulu adalah melalui penguatan kebebasan untuk berkumpul, berekspresi, berserikat, dan berpendapat.",Bagaimana cara memperkuat kebebasan masyarakat sipil di Provinsi Bengkulu?,"Melalui penguatan kebebasan untuk berkumpul, berekspresi, berserikat, dan berpendapat"
Berdasarkan RKP 2025 bagaimana cara memperkuat kesetaraan masyarakat atas informasi publik di provinsi bengkulu adalah melalui penguatan akses informasi publik.,Bagaimana cara memperkuat kesetaraan masyarakat atas informasi publik di Provinsi Bengkulu?,Melalui penguatan akses informasi publik
"Berdasarkan RKP 2025 apa fokus prioritas nasional 2 di provinsi bengkulu adalah memantapkan sistem pertahanan keamanan negara dan mendorong kemandirian bangsa melalui swasembada pangan, energi, air, ekonomi syariah, ekonomi digital, ekonomi hijau, dan ekonomi biru.",Apa fokus Prioritas Nasional 2 di Provinsi Bengkulu?,"Memantapkan sistem pertahanan keamanan negara dan mendorong kemandirian bangsa melalui swasembada pangan, energi, air, ekonomi syariah, ekonomi digital, ekonomi hijau, dan ekonomi biru"
Berdasarkan RKP 2025 bagaimana cara meningkatkan produktivitas kopi di provinsi bengkulu adalah melalui peningkatan produktivitas secara berkelanjutan.,Bagaimana cara meningkatkan produktivitas kopi di Provinsi Bengkulu?,Melalui peningkatan produktivitas secara berkelanjutan
Berdasarkan RKP 2025 di mana pembangunan pembangkit listrik tenaga panas bumi dilakukan adalah di pembangkit listrik tenaga panas bumi hululais.,Di mana pembangunan pembangkit listrik tenaga panas bumi dilakukan?,Di Pembangkit Listrik Tenaga Panas Bumi Hululais
Berdasarkan RKP 2025 bagaimana cara memanfaatkan teknologi digital di sektor pertanian di provinsi bengkulu adalah melalui fasilitasi digital technopreneur dan pemanfaatan teknologi digital.,Bagaimana cara memanfaatkan teknologi digital di sektor pertanian di Provinsi Bengkulu?,Melalui fasilitasi digital technopreneur dan pemanfaatan teknologi digital
Berdasarkan RKP 2025 di mana pembangunan sistem penyediaan air minum dilakukan adalah di instalasi pengolahan air minum air siapang kecamatan lebong sakti.,Di mana pembangunan sistem penyediaan air minum dilakukan?,Di Instalasi Pengolahan Air Minum Air Siapang Kecamatan Lebong Sakti
Berdasarkan RKP 2025 di mana revitalisasi instalasi pengolahan lumpur tinja dilakukan adalah di sawah lebar baru.,Di mana revitalisasi Instalasi Pengolahan Lumpur Tinja dilakukan?,Di Sawah Lebar Baru
Berdasarkan RKP 2025 bagaimana cara meningkatkan produktivitas peternakan di provinsi bengkulu adalah melalui peningkatan produktivitas secara berkelanjutan.,Bagaimana cara meningkatkan produktivitas peternakan di Provinsi Bengkulu?,Melalui peningkatan produktivitas secara berkelanjutan
"Berdasarkan RKP 2025 apa fokus prioritas nasional 3 di provinsi bengkulu adalah melanjutkan pengembangan infrastruktur dan meningkatkan lapangan kerja yang berkualitas, kewirausahaan, mengembangkan industri kreatif serta mengembangkan agro-maritim industri di sentra produksi melalui peran aktif koperasi.",Apa fokus Prioritas Nasional 3 di Provinsi Bengkulu?,"Melanjutkan pengembangan infrastruktur dan meningkatkan lapangan kerja yang berkualitas, kewirausahaan, mengembangkan industri kreatif serta mengembangkan agro-maritim industri di sentra produksi melalui peran aktif koperasi"
"Berdasarkan RKP 2025 di mana preservasi pemeliharaan rutin jalan dilakukan adalah di jalan bintunan ? lais, jalan lais ? kerkap, dan jalan nakau ? air sebakul.",Di mana preservasi pemeliharaan rutin jalan dilakukan?,"Di Jalan Bintunan ? Lais, Jalan Lais ? Kerkap, dan Jalan Nakau ? Air Sebakul"
Berdasarkan RKP 2025 di mana penyiapan readiness criteria pengalihan jalan nasional dilakukan adalah di dalam bandara mukomuko.,Di mana penyiapan readiness criteria pengalihan jalan nasional dilakukan?,Di dalam Bandara Mukomuko
Berdasarkan RKP 2025 di mana penggantian jembatan pulau bai 1b dilakukan adalah di provinsi bengkulu.,Di mana penggantian Jembatan Pulau Bai 1B dilakukan?,Di Provinsi Bengkulu
Berdasarkan RKP 2025 di mana rehabilitasi daerah irigasi dilakukan adalah di daerah irigasi air seluma di kabupaten seluma dan daerah irigasi air nipis seginin di kabupaten bengkulu selatan.,Di mana rehabilitasi daerah irigasi dilakukan?,Di Daerah Irigasi Air Seluma di Kabupaten Seluma dan Daerah Irigasi Air Nipis Seginin di Kabupaten Bengkulu Selatan
Berdasarkan RKP 2025 bagaimana cara meningkatkan produktivitas industri makanan dan minuman di provinsi bengkulu adalah melalui penguatan produktivitas industri.,Bagaimana cara meningkatkan produktivitas industri makanan dan minuman di Provinsi Bengkulu?,Melalui penguatan produktivitas industri
Berdasarkan RKP 2025 di mana pembangunan embung dilakukan adalah di integrated nursery farming system kabupaten bengkulu utara.,Di mana pembangunan embung dilakukan?,Di Integrated Nursery Farming System Kabupaten Bengkulu Utara
Berdasarkan RKP 2025 bagaimana cara meningkatkan jaringan pipa transmisi air baku di provinsi bengkulu adalah melalui peningkatan jaringan pipa transmisi di kecamatan selagan raya kabupaten mukomuko.,Bagaimana cara meningkatkan jaringan pipa transmisi air baku di Provinsi Bengkulu?,Melalui peningkatan jaringan pipa transmisi di Kecamatan Selagan Raya Kabupaten Mukomuko
Berdasarkan RKP 2025 di mana optimasi bangunan air baku dilakukan adalah di pulau enggano kabupaten bengkulu utara.,Di mana optimasi bangunan air baku dilakukan?,Di Pulau Enggano Kabupaten Bengkulu Utara
Berdasarkan RKP 2025 di mana rounding up jaringan tersier dilakukan adalah di daerah irigasi air manjuto kabupaten mukomuko.,Di mana rounding up jaringan tersier dilakukan?,Di Daerah Irigasi Air Manjuto Kabupaten Mukomuko
Berdasarkan RKP 2025 di mana penataan kawasan destinasi wisata dilakukan adalah di danau dendam tak sudah.,Di mana penataan kawasan destinasi wisata dilakukan?,Di Danau Dendam Tak Sudah
"Berdasarkan RKP 2025 apa fokus prioritas nasional 4 di provinsi bengkulu adalah memperkuat pembangunan sumber daya manusia (sdm), sains, teknologi, pendidikan, kesehatan, prestasi olahraga, kesetaraan gender, serta penguatan peran perempuan, pemuda, dan penyandang disabilitas.",Apa fokus Prioritas Nasional 4 di Provinsi Bengkulu?,"Memperkuat pembangunan sumber daya manusia (SDM), sains, teknologi, pendidikan, kesehatan, prestasi olahraga, kesetaraan gender, serta penguatan peran perempuan, pemuda, dan penyandang disabilitas"
Berdasarkan RKP 2025 bagaimana cara mengembangkan perguruan tinggi unggulan di provinsi bengkulu adalah melalui proyek pinjaman luar negeri saudi fund for development ?establishment of university of bengkulu?s hospital?.,Bagaimana cara mengembangkan perguruan tinggi unggulan di Provinsi Bengkulu?,Melalui proyek Pinjaman Luar Negeri Saudi Fund for Development ?Establishment of University of Bengkulu?s Hospital?
"Berdasarkan RKP 2025 bagaimana cara mempercepat penurunan ketimpangan gender di provinsi bengkulu adalah melalui pemberdayaan perempuan, perlindungan perempuan dan anak dari kekerasan, dan pencegahan perkawinan anak.",Bagaimana cara mempercepat penurunan ketimpangan gender di Provinsi Bengkulu?,"Melalui pemberdayaan perempuan, perlindungan perempuan dan anak dari kekerasan, dan pencegahan perkawinan anak"
Berdasarkan RKP 2025 bagaimana cara melaksanakan wajib belajar 13 tahun di provinsi bengkulu adalah dengan fokus pada percepatan peningkatan layanan akses pendidikan anak usia dini.,Bagaimana cara melaksanakan wajib belajar 13 tahun di Provinsi Bengkulu?,Dengan fokus pada percepatan peningkatan layanan akses pendidikan anak usia dini
"Berdasarkan RKP 2025 bagaimana cara mengembangkan bidang keahlian jenjang sekolah menengah kejuruan di provinsi bengkulu adalah dengan fokus pada sektor pertanian, kehutanan, dan perikanan.",Bagaimana cara mengembangkan bidang keahlian jenjang sekolah menengah kejuruan di Provinsi Bengkulu?,"Dengan fokus pada sektor pertanian, kehutanan, dan perikanan"
Berdasarkan RKP 2025 di mana perluasan akses perguruan tinggi keagamaan dilakukan adalah di institut agama islam negeri curup.,Di mana perluasan akses perguruan tinggi keagamaan dilakukan?,Di Institut Agama Islam Negeri Curup
Berdasarkan RKP 2025 di mana pengembangan perguruan tinggi keagamaan unggulan dilakukan adalah di universitas islam negeri fatmawati soekarno bengkulu.,Di mana pengembangan perguruan tinggi keagamaan unggulan dilakukan?,Di Universitas Islam Negeri Fatmawati Soekarno Bengkulu
Berdasarkan RKP 2025 bagaimana cara memfasilitasi literasi digital di provinsi bengkulu adalah melalui program fasilitasi literasi digital.,Bagaimana cara memfasilitasi literasi digital di Provinsi Bengkulu?,Melalui program fasilitasi literasi digital
"Berdasarkan RKP 2025 bagaimana cara meningkatkan kapasitas layanan unggulan di rumah sakit adalah melalui peningkatan kapasitas layanan kanker, jantung, stroke, urofrologi, serta kesehatan ibu dan anak.",Bagaimana cara meningkatkan kapasitas layanan unggulan di rumah sakit?,"Melalui peningkatan kapasitas layanan kanker, jantung, stroke, urofrologi, serta kesehatan ibu dan anak"
"Berdasarkan RKP 2025 bagaimana cara memperkuat tata kelola manajemen aparatur sipil negara di provinsi bengkulu adalah melalui penguatan kompetensi, serta manajemen talenta dan karier aparatur sipil negara.",Bagaimana cara memperkuat tata kelola manajemen aparatur sipil negara di Provinsi Bengkulu?,"Melalui penguatan kompetensi, serta manajemen talenta dan karier aparatur sipil negara"
Berdasarkan RKP 2025 apa fokus prioritas nasional 5 di provinsi bengkulu adalah melanjutkan hilirisasi dan mengembangkan industri berbasis sumber daya alam untuk meningkatkan nilai tambah di dalam negeri.,Apa fokus Prioritas Nasional 5 di Provinsi Bengkulu?,Melanjutkan hilirisasi dan mengembangkan industri berbasis sumber daya alam untuk meningkatkan nilai tambah di dalam negeri
Berdasarkan RKP 2025 bagaimana cara memperkuat industri kimia dasar di provinsi bengkulu adalah melalui penguatan industri kimia dasar.,Bagaimana cara memperkuat industri kimia dasar di Provinsi Bengkulu?,Melalui penguatan industri kimia dasar
Berdasarkan RKP 2025 bagaimana cara meningkatkan logistik dan perdagangan berbasis biru berkelanjutan adalah melalui peningkatan logistik dan perdagangan berbasis biru berkelanjutan.,Bagaimana cara meningkatkan logistik dan perdagangan berbasis biru berkelanjutan?,Melalui peningkatan logistik dan perdagangan berbasis biru berkelanjutan
Berdasarkan RKP 2025 bagaimana cara memanfaatkan teknologi digital di sektor logistik adalah melalui pemanfaatan teknologi digital.,Bagaimana cara memanfaatkan teknologi digital di sektor logistik?,Melalui pemanfaatan teknologi digital
Berdasarkan RKP 2025 di mana pengembangan bandara enggano dilakukan adalah di kabupaten bengkulu utara.,Di mana pengembangan Bandara Enggano dilakukan?,Di Kabupaten Bengkulu Utara
Berdasarkan RKP 2025 apa fokus prioritas nasional 6 di provinsi bengkulu adalah membangun dari desa dan dari bawah untuk pemerataan ekonomi dan pemberantasan kemiskinan.,Apa fokus Prioritas Nasional 6 di Provinsi Bengkulu?,Membangun dari desa dan dari bawah untuk pemerataan ekonomi dan pemberantasan kemiskinan
Berdasarkan RKP 2025 di mana pengembangan kawasan transmigrasi dilakukan adalah di kawasan transmigrasi lagita di kabupaten bengkulu utara.,Di mana pengembangan kawasan transmigrasi dilakukan?,Di Kawasan Transmigrasi Lagita di Kabupaten Bengkulu Utara
"Berdasarkan RKP 2025 apa fokus prioritas nasional 7 di provinsi bengkulu adalah memperkuat reformasi politik, hukum, dan birokrasi, serta memperkuat pencegahan dan pemberantasan korupsi dan narkoba.",Apa fokus Prioritas Nasional 7 di Provinsi Bengkulu?,"Memperkuat reformasi politik, hukum, dan birokrasi, serta memperkuat pencegahan dan pemberantasan korupsi dan narkoba"
Berdasarkan RKP 2025 bagaimana cara memperkuat budaya antikorupsi di provinsi bengkulu adalah melalui penguatan budaya antikorupsi.,Bagaimana cara memperkuat budaya antikorupsi di Provinsi Bengkulu?,Melalui penguatan budaya antikorupsi
Berdasarkan RKP 2025 bagaimana cara mengembangkan inklusi keuangan di provinsi bengkulu adalah melalui pengembangan inklusi keuangan.,Bagaimana cara mengembangkan inklusi keuangan di Provinsi Bengkulu?,Melalui pengembangan inklusi keuangan
Berdasarkan RKP 2025 bagaimana cara mengembangkan inklusi perbankan syariah di provinsi bengkulu adalah melalui pengembangan inklusi perbankan syariah.,Bagaimana cara mengembangkan inklusi perbankan syariah di Provinsi Bengkulu?,Melalui pengembangan inklusi perbankan syariah
"Berdasarkan RKP 2025 apa fokus prioritas nasional 8 di provinsi bengkulu adalah memperkuat penyelarasan kehidupan yang harmonis dengan lingkungan alam dan budaya, peningkatan toleransi antar umat beragama untuk mencapai masyarakat yang adil dan makmur.",Apa fokus Prioritas Nasional 8 di Provinsi Bengkulu?,"Memperkuat penyelarasan kehidupan yang harmonis dengan lingkungan alam dan budaya, peningkatan toleransi antar umat beragama untuk mencapai masyarakat yang adil dan makmur"
"Berdasarkan RKP 2025 di mana penguatan literasi sejarah kebangsaan dilakukan adalah di situs cagar budaya rumah kediaman bung karno, benteng marlborough, dan benteng york.",Di mana penguatan literasi sejarah kebangsaan dilakukan?,"Di situs Cagar Budaya Rumah Kediaman Bung Karno, Benteng Marlborough, dan Benteng York"
"Berdasarkan RKP 2025 berapa target laju pertumbuhan ekonomi (lpe) di provinsi lampung pada 2025 adalah 4,90% - 5,30%.",Berapa target Laju Pertumbuhan Ekonomi (LPE) di Provinsi Lampung pada 2025?,"4,90% - 5,30%"
"Berdasarkan RKP 2025 berapa target persentase kemiskinan di provinsi lampung pada 2025 adalah 9,50% - 10,00%.",Berapa target persentase kemiskinan di Provinsi Lampung pada 2025?,"9,50% - 10,00%"
"Berdasarkan RKP 2025 berapa target tingkat pengangguran terbuka (tpt) di provinsi lampung pada 2025 adalah 3,86% - 4,00%.",Berapa target Tingkat Pengangguran Terbuka (TPT) di Provinsi Lampung pada 2025?,"3,86% - 4,00%"
"Berdasarkan RKP 2025 berapa target indeks modal manusia (imm) di provinsi lampung pada 2025 adalah 0,54.",Berapa target Indeks Modal Manusia (IMM) di Provinsi Lampung pada 2025?,"0,54"
